Input velocities or energy: 
Starting time t0, initial position (r0, phi0), initial specific energy and ang. momentum (E, L), and final t point t1: 
Read: t0 = 0 r0 = 10 phi0 = -0.75 E_ini = 0 L_ini = 1 sign of radial velocity = -1 t1 = 100
Calculated vr0 and vphi0: t0=0 r0=10 phi0=-0.75 vr0=-0.43589 vphi0=0.01 t1=100
Number of time steps n = 10001
Initial energy, angular momentum, and eccentricity are E_ini = -1.38778e-17, L_ini = 1, and eccen_ini = 1 
t 	 r 	 phi 	 vr 	 vphi 	 x(t) 	 y(t) 	 E(t) 	 L(t) 	 (E_ini - E(t)) / E_ini 	 (L_ini - L(t)) / L_ini 	 (eccen_ini - eccen_t) / eccen_ini 
4.246000000000000e+01 	 1.418373884901784e+01 	 4.704408124369989e+00 	 3.688303635525039e-01 	 4.970711384564618e-03 	 -1.131971758305325e-01 	 -1.418328714143946e+01 	 2.095118495359927e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960298838341259e-10 	 -2.095118523115502e-09 
4.247000000000000e+01 	 1.418742692167889e+01 	 4.704457818562021e+00 	 3.687841725082452e-01 	 4.968127411856237e-03 	 -1.125215990906214e-01 	 -1.418698070583438e+01 	 2.095118481482139e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960298838341259e-10 	 -2.095118523115502e-09 
4.248000000000000e+01 	 1.419111453254500e+01 	 4.704507486926017e+00 	 3.687380045612918e-01 	 4.965545776670304e-03 	 -1.118460184104409e-01 	 -1.419067377343217e+01 	 2.095118467604351e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960298838341259e-10 	 -2.095118523115502e-09 
4.249000000000000e+01 	 1.419480168184704e+01 	 4.704557129485337e+00 	 3.686918596914621e-01 	 4.962966475996788e-03 	 -1.111704338167035e-01 	 -1.419436634449078e+01 	 2.095118481482139e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960301058787309e-10 	 -2.095118523115502e-09 
4.250000000000000e+01 	 1.419848836981568e+01 	 4.704606746263309e+00 	 3.686457378785999e-01 	 4.960389506830685e-03 	 -1.104948453360830e-01 	 -1.419805841926795e+01 	 2.095118453726563e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960298838341259e-10 	 -2.095118301070897e-09 
4.251000000000000e+01 	 1.420217459668140e+01 	 4.704656337283235e+00 	 3.685996391025742e-01 	 4.957814866172004e-03 	 -1.098192529952032e-01 	 -1.420174999802116e+01 	 2.095118467604351e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960301058787309e-10 	 -2.095118523115502e-09 
4.252000000000000e+01 	 1.420586036267446e+01 	 4.704705902568384e+00 	 3.685535633432787e-01 	 4.955242551025761e-03 	 -1.091436568206633e-01 	 -1.420544108100770e+01 	 2.095118467604351e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960298838341259e-10 	 -2.095118523115502e-09 
4.253000000000000e+01 	 1.420954566802492e+01 	 4.704755442141997e+00 	 3.685075105806325e-01 	 4.952672558401964e-03 	 -1.084680568390012e-01 	 -1.420913166848458e+01 	 2.095118467604351e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960298838341259e-10 	 -2.095118523115502e-09 
4.254000000000000e+01 	 1.421323051296266e+01 	 4.704804956027284e+00 	 3.684614807945795e-01 	 4.950104885315609e-03 	 -1.077924530767319e-01 	 -1.421282176070862e+01 	 2.095118467604351e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960298838341259e-10 	 -2.095118523115502e-09 
4.255000000000000e+01 	 1.421691489771734e+01 	 4.704854444247426e+00 	 3.684154739650887e-01 	 4.947539528786664e-03 	 -1.071168455603232e-01 	 -1.421651135793639e+01 	 2.095118481482139e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960298838341259e-10 	 -2.095118523115502e-09 
4.256000000000000e+01 	 1.422059882251842e+01 	 4.704903906825572e+00 	 3.683694900721539e-01 	 4.944976485840060e-03 	 -1.064412343162090e-01 	 -1.422020046042423e+01 	 2.095118467604351e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960298838341259e-10 	 -2.095118523115502e-09 
4.257000000000000e+01 	 1.422428228759517e+01 	 4.704953343784844e+00 	 3.683235290957939e-01 	 4.942415753505686e-03 	 -1.057656193707778e-01 	 -1.422388906842825e+01 	 2.095118481482139e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960298838341259e-10 	 -2.095118523115502e-09 
4.258000000000000e+01 	 1.422796529317666e+01 	 4.705002755148334e+00 	 3.682775910160520e-01 	 4.939857328818372e-03 	 -1.050900007503727e-01 	 -1.422757718220435e+01 	 2.095118481482139e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960298838341259e-10 	 -2.095118523115502e-09 
4.259000000000000e+01 	 1.423164783949175e+01 	 4.705052140939102e+00 	 3.682316758129968e-01 	 4.937301208817880e-03 	 -1.044143784813055e-01 	 -1.423126480200816e+01 	 2.095118481482139e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960301058787309e-10 	 -2.095118523115502e-09 
4.260000000000000e+01 	 1.423532992676911e+01 	 4.705101501180183e+00 	 3.681857834667212e-01 	 4.934747390548900e-03 	 -1.037387525898446e-01 	 -1.423495192809513e+01 	 2.095118481482139e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960298838341259e-10 	 -2.095118523115502e-09 
4.261000000000000e+01 	 1.423901155523720e+01 	 4.705150835894576e+00 	 3.681399139573431e-01 	 4.932195871061034e-03 	 -1.030631231022285e-01 	 -1.423863856072044e+01 	 2.095118481482139e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960301058787309e-10 	 -2.095118523115502e-09 
4.262000000000000e+01 	 1.424269272512431e+01 	 4.705200145105257e+00 	 3.680940672650050e-01 	 4.929646647408784e-03 	 -1.023874900446409e-01 	 -1.424232470013906e+01 	 2.095118481482139e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960298838341259e-10 	 -2.095118523115502e-09 
4.263000000000000e+01 	 1.424637343665849e+01 	 4.705249428835168e+00 	 3.680482433698739e-01 	 4.927099716651550e-03 	 -1.017118534432499e-01 	 -1.424601034660574e+01 	 2.095118481482139e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960301058787309e-10 	 -2.095118523115502e-09 
4.264000000000000e+01 	 1.425005369006763e+01 	 4.705298687107223e+00 	 3.680024422521416e-01 	 4.924555075853615e-03 	 -1.010362133241580e-01 	 -1.424969550037499e+01 	 2.095118481482139e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960298838341259e-10 	 -2.095118523115502e-09 
4.265000000000000e+01 	 1.425373348557940e+01 	 4.705347919944308e+00 	 3.679566638920244e-01 	 4.922012722084133e-03 	 -1.003605697134280e-01 	 -1.425338016170109e+01 	 2.095118495359927e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960298838341259e-10 	 -2.095118523115502e-09 
4.266000000000000e+01 	 1.425741282342126e+01 	 4.705397127369278e+00 	 3.679109082697629e-01 	 4.919472652417124e-03 	 -9.968492263710922e-02 	 -1.425706433083810e+01 	 2.095118495359927e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960298838341259e-10 	 -2.095118523115502e-09 
4.267000000000000e+01 	 1.426109170382052e+01 	 4.705446309404961e+00 	 3.678651753656224e-01 	 4.916934863931462e-03 	 -9.900927212118758e-02 	 -1.426074800803984e+01 	 2.095118467604351e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960296617895210e-10 	 -2.095118523115502e-09 
4.268000000000000e+01 	 1.426477012700424e+01 	 4.705495466074152e+00 	 3.678194651598927e-01 	 4.914399353710862e-03 	 -9.833361819162439e-02 	 -1.426443119355994e+01 	 2.095118467604351e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960296617895210e-10 	 -2.095118523115502e-09 
4.269000000000000e+01 	 1.426844809319931e+01 	 4.705544597399619e+00 	 3.677737776328878e-01 	 4.911866118843876e-03 	 -9.765796087434443e-02 	 -1.426811388765176e+01 	 2.095118481482139e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960298838341259e-10 	 -2.095118523115502e-09 
4.270000000000000e+01 	 1.427212560263242e+01 	 4.705593703404103e+00 	 3.677281127649462e-01 	 4.909335156423878e-03 	 -9.698230019521130e-02 	 -1.427179609056845e+01 	 2.095118481482139e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960298838341259e-10 	 -2.095118523115502e-09 
4.271000000000000e+01 	 1.427580265553007e+01 	 4.705642784110313e+00 	 3.676824705364306e-01 	 4.906806463549058e-03 	 -9.630663618007894e-02 	 -1.427547780256294e+01 	 2.095118495359927e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960296617895210e-10 	 -2.095118523115502e-09 
4.272000000000000e+01 	 1.427947925211855e+01 	 4.705691839540929e+00 	 3.676368509277280e-01 	 4.904280037322410e-03 	 -9.563096885474164e-02 	 -1.427915902388793e+01 	 2.095118481482139e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960296617895210e-10 	 -2.095118523115502e-09 
4.273000000000000e+01 	 1.428315539262396e+01 	 4.705740869718604e+00 	 3.675912539192498e-01 	 4.901755874851723e-03 	 -9.495529824496014e-02 	 -1.428283975479590e+01 	 2.095118481482139e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960294397449161e-10 	 -2.095118523115502e-09 
4.274000000000000e+01 	 1.428683107727221e+01 	 4.705789874665962e+00 	 3.675456794914314e-01 	 4.899233973249570e-03 	 -9.427962437644978e-02 	 -1.428651999553909e+01 	 2.095118481482139e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960296617895210e-10 	 -2.095118523115502e-09 
4.275000000000000e+01 	 1.429050630628899e+01 	 4.705838854405596e+00 	 3.675001276247324e-01 	 4.896714329633300e-03 	 -9.360394727490647e-02 	 -1.429019974636954e+01 	 2.095118481482139e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960296617895210e-10 	 -2.095118523115502e-09 
4.276000000000000e+01 	 1.429418107989984e+01 	 4.705887808960072e+00 	 3.674545982996366e-01 	 4.894196941125027e-03 	 -9.292826696596948e-02 	 -1.429387900753904e+01 	 2.095118495359927e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960294397449161e-10 	 -2.095118523115502e-09 
4.277000000000000e+01 	 1.429785539833006e+01 	 4.705936738351927e+00 	 3.674090914966519e-01 	 4.891681804851622e-03 	 -9.225258347524759e-02 	 -1.429755777929917e+01 	 2.095118467604351e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960296617895210e-10 	 -2.095118523115502e-09 
4.278000000000000e+01 	 1.430152926180478e+01 	 4.705985642603667e+00 	 3.673636071963102e-01 	 4.889168917944702e-03 	 -9.157689682831972e-02 	 -1.430123606190128e+01 	 2.095118467604351e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960294397449161e-10 	 -2.095118523115502e-09 
4.279000000000000e+01 	 1.430520267054893e+01 	 4.706034521737774e+00 	 3.673181453791673e-01 	 4.886658277540620e-03 	 -9.090120705071041e-02 	 -1.430491385559651e+01 	 2.095118467604351e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960292177003112e-10 	 -2.095118523115502e-09 
4.280000000000000e+01 	 1.430887562478724e+01 	 4.706083375776696e+00 	 3.672727060258033e-01 	 4.884149880780457e-03 	 -9.022551416791583e-02 	 -1.430859116063575e+01 	 2.095118467604351e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960292177003112e-10 	 -2.095118523115502e-09 
4.281000000000000e+01 	 1.431254812474426e+01 	 4.706132204742858e+00 	 3.672272891168217e-01 	 4.881643724810010e-03 	 -8.954981820537926e-02 	 -1.431226797726970e+01 	 2.095118481482139e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960292177003112e-10 	 -2.095118523115502e-09 
4.282000000000000e+01 	 1.431622017064433e+01 	 4.706181008658652e+00 	 3.671818946328505e-01 	 4.879139806779786e-03 	 -8.887411918852982e-02 	 -1.431594430574882e+01 	 2.095118481482139e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960292177003112e-10 	 -2.095118523115502e-09 
4.283000000000000e+01 	 1.431989176271160e+01 	 4.706229787546444e+00 	 3.671365225545411e-01 	 4.876638123844987e-03 	 -8.819841714273241e-02 	 -1.431962014632333e+01 	 2.095118481482139e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960292177003112e-10 	 -2.095118523115502e-09 
4.284000000000000e+01 	 1.432356290117004e+01 	 4.706278541428571e+00 	 3.670911728625689e-01 	 4.874138673165508e-03 	 -8.752271209333930e-02 	 -1.432329549924327e+01 	 2.095118495359927e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960292177003112e-10 	 -2.095118523115502e-09 
4.285000000000000e+01 	 1.432723358624341e+01 	 4.706327270327339e+00 	 3.670458455376330e-01 	 4.871641451905920e-03 	 -8.684700406565277e-02 	 -1.432697036475842e+01 	 2.095118481482139e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960294397449161e-10 	 -2.095118523115502e-09 
4.286000000000000e+01 	 1.433090381815529e+01 	 4.706375974265031e+00 	 3.670005405604563e-01 	 4.869146457235466e-03 	 -8.617129308492573e-02 	 -1.433064474311836e+01 	 2.095118481482139e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960294397449161e-10 	 -2.095118523115502e-09 
4.287000000000000e+01 	 1.433457359712905e+01 	 4.706424653263896e+00 	 3.669552579117856e-01 	 4.866653686328048e-03 	 -8.549557917640077e-02 	 -1.433431863457243e+01 	 2.095118495359927e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960296617895210e-10 	 -2.095118523115502e-09 
4.288000000000000e+01 	 1.433824292338789e+01 	 4.706473307346160e+00 	 3.669099975723909e-01 	 4.864163136362219e-03 	 -8.481986236525980e-02 	 -1.433799203936978e+01 	 2.095118481482139e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960294397449161e-10 	 -2.095118523115502e-09 
4.289000000000000e+01 	 1.434191179715480e+01 	 4.706521936534017e+00 	 3.668647595230662e-01 	 4.861674804521175e-03 	 -8.414414267665045e-02 	 -1.434166495775930e+01 	 2.095118481482139e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960294397449161e-10 	 -2.095118523115502e-09 
4.290000000000000e+01 	 1.434558021865258e+01 	 4.706570540849635e+00 	 3.668195437446291e-01 	 4.859188687992744e-03 	 -8.346842013568657e-02 	 -1.434533738998969e+01 	 2.095118495359927e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960296617895210e-10 	 -2.095118523115502e-09 
4.291000000000000e+01 	 1.434924818810386e+01 	 4.706619120315152e+00 	 3.667743502179204e-01 	 4.856704783969375e-03 	 -8.279269476744916e-02 	 -1.434900933630943e+01 	 2.095118495359927e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960296617895210e-10 	 -2.095118523115502e-09 
4.292000000000000e+01 	 1.435291570573105e+01 	 4.706667674952679e+00 	 3.667291789238047e-01 	 4.854223089648131e-03 	 -8.211696659697425e-02 	 -1.435268079696675e+01 	 2.095118495359927e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960294397449161e-10 	 -2.095118523115502e-09 
4.293000000000000e+01 	 1.435658277175638e+01 	 4.706716204784301e+00 	 3.666840298431702e-01 	 4.851743602230682e-03 	 -8.144123564925361e-02 	 -1.435635177220968e+01 	 2.095118509237714e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960294397449161e-10 	 -2.095118523115502e-09 
4.294000000000000e+01 	 1.436024938640190e+01 	 4.706764709832071e+00 	 3.666389029569281e-01 	 4.849266318923290e-03 	 -8.076550194926105e-02 	 -1.436002226228605e+01 	 2.095118495359927e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960296617895210e-10 	 -2.095118523115502e-09 
4.295000000000000e+01 	 1.436391554988944e+01 	 4.706813190118017e+00 	 3.665937982460135e-01 	 4.846791236936804e-03 	 -8.008976552192756e-02 	 -1.436369226744343e+01 	 2.095118495359927e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960292177003112e-10 	 -2.095118523115502e-09 
4.296000000000000e+01 	 1.436758126244067e+01 	 4.706861645664138e+00 	 3.665487156913845e-01 	 4.844318353486648e-03 	 -7.941402639212933e-02 	 -1.436736178792921e+01 	 2.095118509237714e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960294397449161e-10 	 -2.095118523115502e-09 
4.297000000000000e+01 	 1.437124652427706e+01 	 4.706910076492406e+00 	 3.665036552740227e-01 	 4.841847665792816e-03 	 -7.873828458472668e-02 	 -1.437103082399054e+01 	 2.095118509237714e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960294397449161e-10 	 -2.095118523115502e-09 
4.298000000000000e+01 	 1.437491133561988e+01 	 4.706958482624764e+00 	 3.664586169749329e-01 	 4.839379171079856e-03 	 -7.806254012452660e-02 	 -1.437469937587434e+01 	 2.095118509237714e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960294397449161e-10 	 -2.095118523115502e-09 
4.299000000000000e+01 	 1.437857569669022e+01 	 4.707006864083128e+00 	 3.664136007751433e-01 	 4.836912866576869e-03 	 -7.738679303632164e-02 	 -1.437836744382735e+01 	 2.095118509237714e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960292177003112e-10 	 -2.095118523115502e-09 
4.300000000000000e+01 	 1.438223960770898e+01 	 4.707055220889387e+00 	 3.663686066557051e-01 	 4.834448749517493e-03 	 -7.671104334483964e-02 	 -1.438203502809606e+01 	 2.095118509237714e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960294397449161e-10 	 -2.095118523115502e-09 
4.301000000000000e+01 	 1.438590306889687e+01 	 4.707103553065402e+00 	 3.663236345976928e-01 	 4.831986817139897e-03 	 -7.603529107478271e-02 	 -1.438570212892675e+01 	 2.095118509237714e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960296617895210e-10 	 -2.095118523115502e-09 
4.302000000000000e+01 	 1.438956608047441e+01 	 4.707151860633004e+00 	 3.662786845822042e-01 	 4.829527066686772e-03 	 -7.535953625082797e-02 	 -1.438936874656549e+01 	 2.095118509237714e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960296617895210e-10 	 -2.095118523115502e-09 
4.303000000000000e+01 	 1.439322864266193e+01 	 4.707200143613999e+00 	 3.662337565903599e-01 	 4.827069495405320e-03 	 -7.468377889760269e-02 	 -1.439303488125814e+01 	 2.095118509237714e-09 	 1.000000000496030e+00 	 0.000000000000000e+00 	 -4.960296617895210e-10 	 -2.095118523115502e-09 
4.304000000000000e+01 	 1.439689075567957e+01 	 4.707248402030166e+00 	 3.661888506033038e-01 	 4.824614100547248e-03 	 -7.400801903969781e-02 	 -1.439670053325031e+01 	 2.095118523115502e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960294397449161e-10 	 -2.095118523115502e-09 
4.305000000000000e+01 	 1.440055241974728e+01 	 4.707296635903256e+00 	 3.661439666022026e-01 	 4.822160879368756e-03 	 -7.333225670166860e-02 	 -1.440036570278743e+01 	 2.095118509237714e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960294397449161e-10 	 -2.095118523115502e-09 
4.306000000000000e+01 	 1.440421363508484e+01 	 4.707344845254990e+00 	 3.660991045682463e-01 	 4.819709829130531e-03 	 -7.265649190803537e-02 	 -1.440403039011469e+01 	 2.095118495359927e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960292177003112e-10 	 -2.095118523115502e-09 
4.307000000000000e+01 	 1.440787440191181e+01 	 4.707393030107066e+00 	 3.660542644826477e-01 	 4.817260947097733e-03 	 -7.198072468328427e-02 	 -1.440769459547709e+01 	 2.095118495359927e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960294397449161e-10 	 -2.095118523115502e-09 
4.308000000000000e+01 	 1.441153472044759e+01 	 4.707441190481151e+00 	 3.660094463266424e-01 	 4.814814230539991e-03 	 -7.130495505185509e-02 	 -1.441135831911938e+01 	 2.095118481482139e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960292177003112e-10 	 -2.095118523115502e-09 
4.309000000000000e+01 	 1.441519459091138e+01 	 4.707489326398886e+00 	 3.659646500814892e-01 	 4.812369676731394e-03 	 -7.062918303816759e-02 	 -1.441502156128613e+01 	 2.095118481482139e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960289956557062e-10 	 -2.095118523115502e-09 
4.310000000000000e+01 	 1.441885401352219e+01 	 4.707537437881886e+00 	 3.659198757284694e-01 	 4.809927282950476e-03 	 -6.995340866659665e-02 	 -1.441868432222167e+01 	 2.095118481482139e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960292177003112e-10 	 -2.095118523115502e-09 
4.311000000000000e+01 	 1.442251298849886e+01 	 4.707585524951736e+00 	 3.658751232488874e-01 	 4.807487046480216e-03 	 -6.927763196147289e-02 	 -1.442234660217012e+01 	 2.095118467604351e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960289956557062e-10 	 -2.095118523115502e-09 
4.312000000000000e+01 	 1.442617151606002e+01 	 4.707633587629998e+00 	 3.658303926240702e-01 	 4.805048964608020e-03 	 -6.860185294709627e-02 	 -1.442600840137540e+01 	 2.095118467604351e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960292177003112e-10 	 -2.095118523115502e-09 
4.313000000000000e+01 	 1.442982959642413e+01 	 4.707681625938202e+00 	 3.657856838353676e-01 	 4.802613034625721e-03 	 -6.792607164773669e-02 	 -1.442966972008120e+01 	 2.095118467604351e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960289956557062e-10 	 -2.095118523115502e-09 
4.314000000000000e+01 	 1.443348722980945e+01 	 4.707729639897854e+00 	 3.657409968641522e-01 	 4.800179253829564e-03 	 -6.725028808762196e-02 	 -1.443333055853099e+01 	 2.095118481482139e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960289956557062e-10 	 -2.095118523115502e-09 
4.315000000000000e+01 	 1.443714441643407e+01 	 4.707777629530433e+00 	 3.656963316918191e-01 	 4.797747619520197e-03 	 -6.657450229095127e-02 	 -1.443699091696806e+01 	 2.095118481482139e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960289956557062e-10 	 -2.095118523115502e-09 
4.316000000000000e+01 	 1.444080115651589e+01 	 4.707825594857391e+00 	 3.656516882997862e-01 	 4.795318129002666e-03 	 -6.589871428187025e-02 	 -1.444065079563544e+01 	 2.095118481482139e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960292177003112e-10 	 -2.095118523115502e-09 
4.317000000000000e+01 	 1.444445745027261e+01 	 4.707873535900150e+00 	 3.656070666694938e-01 	 4.792890779586403e-03 	 -6.522292408451014e-02 	 -1.444431019477599e+01 	 2.095118495359927e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960292177003112e-10 	 -2.095118523115502e-09 
4.318000000000000e+01 	 1.444811329792175e+01 	 4.707921452680110e+00 	 3.655624667824049e-01 	 4.790465568585221e-03 	 -6.454713172295000e-02 	 -1.444796911463233e+01 	 2.095118495359927e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960289956557062e-10 	 -2.095118523115502e-09 
4.319000000000000e+01 	 1.445176869968067e+01 	 4.707969345218641e+00 	 3.655178886200051e-01 	 4.788042493317300e-03 	 -6.387133722124307e-02 	 -1.445162755544688e+01 	 2.095118481482139e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960292177003112e-10 	 -2.095118523115502e-09 
4.320000000000000e+01 	 1.445542365576651e+01 	 4.708017213537087e+00 	 3.654733321638023e-01 	 4.785621551105184e-03 	 -6.319554060339176e-02 	 -1.445528551746184e+01 	 2.095118495359927e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960292177003112e-10 	 -2.095118523115502e-09 
4.321000000000000e+01 	 1.445907816639624e+01 	 4.708065057656764e+00 	 3.654287973953270e-01 	 4.783202739275765e-03 	 -6.251974189338690e-02 	 -1.445894300091919e+01 	 2.095118495359927e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960292177003112e-10 	 -2.095118523115502e-09 
4.322000000000000e+01 	 1.446273223178665e+01 	 4.708112877598964e+00 	 3.653842842961321e-01 	 4.780786055160283e-03 	 -6.184394111516990e-02 	 -1.446260000606073e+01 	 2.095118495359927e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960294397449161e-10 	 -2.095118523115502e-09 
4.323000000000000e+01 	 1.446638585215433e+01 	 4.708160673384951e+00 	 3.653397928477928e-01 	 4.778371496094310e-03 	 -6.116813829263337e-02 	 -1.446625653312801e+01 	 2.095118481482139e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960292177003112e-10 	 -2.095118523115502e-09 
4.324000000000000e+01 	 1.447003902771571e+01 	 4.708208445035961e+00 	 3.652953230319068e-01 	 4.775959059417746e-03 	 -6.049233344966044e-02 	 -1.446991258236240e+01 	 2.095118481482139e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960289956557062e-10 	 -2.095118523115502e-09 
4.325000000000000e+01 	 1.447369175868701e+01 	 4.708256192573205e+00 	 3.652508748300939e-01 	 4.773548742474808e-03 	 -5.981652661008682e-02 	 -1.447356815400503e+01 	 2.095118481482139e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960289956557062e-10 	 -2.095118523115502e-09 
4.326000000000000e+01 	 1.447734404528430e+01 	 4.708303916017868e+00 	 3.652064482239965e-01 	 4.771140542614022e-03 	 -5.914071779770155e-02 	 -1.447722324829686e+01 	 2.095118467604351e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960289956557062e-10 	 -2.095118523115502e-09 
4.327000000000000e+01 	 1.448099588772342e+01 	 4.708351615391106e+00 	 3.651620431952790e-01 	 4.768734457188216e-03 	 -5.846490703628617e-02 	 -1.448087786547859e+01 	 2.095118481482139e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960289956557062e-10 	 -2.095118523115502e-09 
4.328000000000000e+01 	 1.448464728622007e+01 	 4.708399290714050e+00 	 3.651176597256279e-01 	 4.766330483554508e-03 	 -5.778909434956405e-02 	 -1.448453200579075e+01 	 2.095118467604351e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960292177003112e-10 	 -2.095118523115502e-09 
4.329000000000000e+01 	 1.448829824098973e+01 	 4.708446942007807e+00 	 3.650732977967523e-01 	 4.763928619074299e-03 	 -5.711327976121387e-02 	 -1.448818566947363e+01 	 2.095118481482139e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960289956557062e-10 	 -2.095118523115502e-09 
4.330000000000000e+01 	 1.449194875224774e+01 	 4.708494569293454e+00 	 3.650289573903830e-01 	 4.761528861113268e-03 	 -5.643746329490892e-02 	 -1.449183885676734e+01 	 2.095118467604351e-09 	 1.000000000496029e+00 	 0.000000000000000e+00 	 -4.960294397449161e-10 	 -2.095118523115502e-09 
